report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
143241,09/23/2018 03:00,Westmont,IL,USA,Circle,Bright green ball of light.,09/23/2018,N,,https://nuforc.org/sighting/?id=143241
143236,09/23/2018 02:10,Potchefstroom (South Africa),,South Africa,Flash,Flash and huge explosion sound in night sky over Potchefstroom purple lights.,09/22/2018,N,,https://nuforc.org/sighting/?id=143236
143240,09/23/2018 00:00,Newberry,AR,USA,Cylinder,"Large metallic cylinder long and then, 200ft in the air speed 80-120mph. 10 minutes later 7 that we seen large wight Jets going in th",09/23/2018,N,,https://nuforc.org/sighting/?id=143240
143244,09/23/2018 00:00,Topeka,KS,USA,Orb,Round orb zigzaging in Topeka night sky.,09/23/2018,N,,https://nuforc.org/sighting/?id=143244
145232,09/22/2018 21:30,Baltimore,MD,USA,Other,	It was late in the evening and sometimes I go on my roof and try to see the stars when it's clear I then noticed a star that seemed to,03/17/2019,N,,https://nuforc.org/sighting/?id=145232
143232,09/22/2018 20:45,North Bend,OR,USA,Light,"Bright circle white light flying through the sky, turned red and disappeared.",09/22/2018,N,,https://nuforc.org/sighting/?id=143232
143238,09/22/2018 19:56,Fürth (Germany),,Germany,Circle,Last night on 09/22/18 I wanted to go for a walk with my dog &#8203;&#8203;and went out the front door and saw at 19:56 clock in the sk,09/22/2018,N,,https://nuforc.org/sighting/?id=143238
143252,09/22/2018 19:43,Detroit,MI,USA,Oval,A silver elongated metal-looking oval way up in the sky.,09/24/2018,N,,https://nuforc.org/sighting/?id=143252
143235,09/22/2018 18:15,Westfield,VT,USA,Circle,Westfield Vermont facing 210 degrees sw. 3 red/orange circle shaped lights in triangle formation followed by 5 more in a diamond shape.,09/22/2018,N,,https://nuforc.org/sighting/?id=143235
143251,09/22/2018 09:30,Phoenix,AZ,USA,Rectangle,"Dark Rectangle With Brite White Lights , And 4 Red Blinking Lights Seen on IT'S Side Fly Above My Window.",09/23/2018,N,,https://nuforc.org/sighting/?id=143251
143233,09/22/2018 07:45,Old Jamestown,MO,USA,Light,((NUFORC Note:  Witness provides minimal information.  PD)),09/22/2018,N,,https://nuforc.org/sighting/?id=143233
