state_fipcode,county_lookup,county_fipcode,city_lookup,city_fipcode
48,BAYLOR,C023,SEYMOUR,6320
47,SEVIER,C155,SEYMOUR,2184
37,WAYNE,C191,SEYMOUR JOHNSON AFB,4155
22,GRANT,C043,SEYMOURVILLE,2122
17,DE KALB,C037,SHABBONA,7880
51,KING AND QUEEN,C097,SHACKLEFORDS,2239
39,ATHENS,C009,SHADE,7405
42,HUNTINGDON,C061,SHADE GAP,7521
46,PERKINS,C105,SHADEHILL,2425
39,FRANKLIN,C049,SHADEVILLE,7407
51,ALBEMARLE,C003,SHADWELL,2236
36,ULSTER,C111,SHADY,5638
35,TAOS,C055,SHADY BROOK,0744
41,JACKSON,C029,SHADY COVE,1878
13,JASPER,C159,SHADY DALE,4980
42,FRANKLIN,C055,SHADY GROVE,7522
12,TAYLOR,C123,SHADY GROVE,2812
40,LE FLORE,C079,SHADY POINT,4268
48,DENTON,C121,SHADY SHORES,6323
24,ANNE ARUNDEL,C003,SHADY SIDE,1428
54,RALEIGH,C081,SHADY SPRING,2411
47,JOHNSON,C091,SHADY VALLEY,2185
39,BELMONT,C013,SHADYSIDE,7410
27,CHISAGO,C025,SHAFER,6500
42,SCHUYLKILL,C107,SHAFT,7523
48,PRESIDIO,C377,SHAFTER,6325
06,KERN,C029,SHAFTER,3600
26,SHIAWASSEE,C155,SHAFTSBURG,4519
50,BENNINGTON,C003,SHAFTSBURY,0614
02,YUKON KOYUKUK,C290,SHAGELUK,2310
39,CUYAHOGA,C035,SHAKER HEIGHTS,7420
27,SCOTT,C139,SHAKOPEE,6510
02,NOME,C180,SHAKTOOLIK,2320
42,ALLEGHENY,C003,SHALER,7527
12,OKALOOSA,C091,SHALIMAR,2820
37,BRUNSWICK,C019,SHALLOTTE,4160
48,LUBBOCK,C303,SHALLOWATER,6328
19,PAGE,C145,SHAMBAUGH,7690
42,NORTHUMBERLAND,C097,SHAMOKIN,7530
42,SNYDER,C109,SHAMOKIN DAM,7540
34,BURLINGTON,C005,SHAMONG TOWNSHIP,3047
40,CREEK,C037,SHAMROCK,4270
12,DIXIE,C029,SHAMROCK,2821
48,WHEELER,C483,SHAMROCK,6330
18,BLACKFORD,C009,SHAMROCK LAKES,4448
36,ULSTER,C111,SHANDAKEN,5639
06,SAN LUIS OBISPO,C079,SHANDON,3603
39,BUTLER,C017,SHANDON,7425
42,BERKS,C011,SHANESVILLE,7543
51,KING AND QUEEN,C097,SHANGHAI,2237
41,WASCO,C065,SHANIKO,1880
54,HAMPSHIRE,C027,SHANKS,2414
42,SOMERSET,C111,SHANKSVILLE,7545
44,WASHINGTON,C009,"SHANNOCK, CHARLESTOWN",0201
44,WASHINGTON,C009,"SHANNOCK, RICHMOND",0203
13,FLOYD,C115,SHANNON,4990
28,LEE,C081,SHANNON,2300
37,ROBESON,C155,SHANNON,4165
17,CARROLL,C015,SHANNON,7890
01,JEFFERSON,C073,SHANNON,2767
19,RINGGOLD,C159,SHANNON CITY,7700
19,UNION,C175,SHANNON CITY,7700
05,SALINE,C125,SHANNON HILLS,3545
45,SUMTER,C085,SHANNONTOWN,2350
23,YORK,C031,SHAPLEIGH,7320
42,MERCER,C085,SHARON,7550
47,WEAKLEY,C183,SHARON,2190
25,NORFOLK,C021,SHARON,1140
54,KANAWHA,C039,SHARON,2412
50,WINDSOR,C027,SHARON,0608
39,NOBLE,C121,SHARON,7440
13,TALIAFERRO,C265,SHARON,5000
55,WALWORTH,C127,SHARON,4310
33,HILLSBOROUGH,C011,SHARON,0467
40,WOODWARD,C153,SHARON,4280
45,YORK,C091,SHARON,2360
20,BARBER,C007,SHARON,5070
28,MADISON,C089,SHARON,2305
38,STEELE,C091,SHARON,2880
28,JONES,C067,SHARON,2304
09,LITCHFIELD,C005,SHARON,0649
39,MEDINA,C103,SHARON CENTER,7441
21,TODD,C219,SHARON GROVE,2960
42,DELAWARE,C045,SHARON HILL,7560
36,SCHOHARIE,C095,SHARON SPRINGS,5640
20,WALLACE,C199,SHARON SPRINGS,5080
39,HAMILTON,C061,SHARONVILLE,7450
12,BREVARD,C009,SHARPES,2822
54,LOGAN,C045,SHARPLES,2413
51,RICHMOND,C159,SHARPS,2241
47,UNION,C173,SHARPS CHAPEL,2195
37,EDGECOMBE,C065,SHARPSBURG,4170
37,NASH,C127,SHARPSBURG,4170
37,WILSON,C195,SHARPSBURG,4170
13,COWETA,C077,SHARPSBURG,5010
21,BATH,C011,SHARPSBURG,2970
19,TAYLOR,C173,SHARPSBURG,7710
42,ALLEGHENY,C003,SHARPSBURG,7570
24,WASHINGTON,C043,SHARPSBURG,1430
18,TIPTON,C159,SHARPSVILLE,4450
42,MERCER,C085,SHARPSVILLE,7580
24,WICOMICO,C045,SHARPTOWN,1440
42,BERKS,C011,SHARTLESVILLE,7583
06,SHASTA,C089,SHASTA,3605
06,SHASTA,C089,SHASTA LAKE,3604
17,CLINTON,C027,SHATTUC,7899
40,ELLIS,C045,SHATTUCK,4290
39,MORROW,C117,SHAUCK,7455
48,BEXAR,C029,SHAVANO PARK,6329
06,FRESNO,C019,SHAVER LAKE,3606
42,LUZERNE,C079,SHAVERTOWN,7586
28,BOLIVAR,C011,SHAW,2310
45,SUMTER,C085,SHAW AF BASE,2365
53,SAN JUAN,C055,SHAW ISLAND,1995
47,CLAIBORNE,C025,SHAWANEE,2197
55,SHAWANO,C115,SHAWANO,4320
37,CURRITUCK,C053,SHAWBORO,4174
01,CHAMBERS,C017,SHAWMUT,2770
23,SOMERSET,C025,SHAWMUT,7325
30,WHEATLAND,C107,SHAWMUT,1047
20,JOHNSON,C091,SHAWNEE,5090
56,CONVERSE,C009,SHAWNEE,0746
08,PARK,C093,SHAWNEE,2269
40,POTTAWATOMIE,C125,SHAWNEE,4300
39,PERRY,C127,SHAWNEE,7460
39,DELAWARE,C041,SHAWNEE HILLS,7470
42,MONROE,C089,SHAWNEE ON DELAWARE,7584
17,GALLATIN,C059,SHAWNEETOWN,7900
51,MONTGOMERY,C121,SHAWSVILLE,2238
42,CLEARFIELD,C033,SHAWVILLE,7585
42,MERCER,C085,SHEAKLEYVILLE,7592
55,SHEBOYGAN,C117,SHEBOYGAN,4330
55,SHEBOYGAN,C117,SHEBOYGAN FALLS,4340
41,LINN,C043,SHEDD,1888
36,MADISON,C053,SHEDS,5641
06,CALAVERAS,C009,SHEEPRANCH,3607
25,BERKSHIRE,C003,SHEFFIELD,1145
17,BUREAU,C011,SHEFFIELD,7910
42,WARREN,C123,SHEFFIELD,7590
48,PECOS,C371,SHEFFIELD,6331
39,LORAIN,C093,SHEFFIELD,7480
19,FRANKLIN,C069,SHEFFIELD,7720
01,COLBERT,C033,SHEFFIELD,2780
50,CALEDONIA,C005,SHEFFIELD,0609
39,LORAIN,C093,SHEFFIELD LAKE,7490
39,LORAIN,C093,SHEFFIELD VILLAGE,7493
21,PIKE,C195,SHELBIANA,2979
29,SHELBY,C205,SHELBINA,7260
18,SULLIVAN,C153,SHELBURN,4460
50,CHITTENDEN,C007,SHELBURNE,0615
25,FRANKLIN,C011,"SHELBURNE FALLS, BUCKLN",1149
25,FRANKLIN,C011,"SHELBURNE FALLS, SHELBR",1150
33,COOS,C007,SHELBURNE TOWN,0468
18,LAKE,C089,SHELBY,4461
01,SHELBY,C117,SHELBY,2781
26,OCEANA,C127,SHELBY,4520
30,TOOLE,C101,SHELBY,1050
37,CLEVELAND,C045,SHELBY,4180
19,SHELBY,C165,SHELBY,7730
39,RICHLAND,C139,SHELBY,7500
28,BOLIVAR,C011,SHELBY,2320
36,ORLEANS,C073,SHELBY,5642
31,POLK,C143,SHELBY,4380
26,MACOMB,C099,SHELBY,4521
26,OCEANA,C127,SHELBY  TOWNSHIP,4523
21,PIKE,C195,SHELBY GAP,2988
29,SHELBY,C205,SHELBYVILLE,7270
48,SHELBY,C419,SHELBYVILLE,6335
21,SHELBY,C211,SHELBYVILLE,2980
17,SHELBY,C173,SHELBYVILLE,7920
47,BEDFORD,C003,SHELBYVILLE,2200
18,SHELBY,C145,SHELBYVILLE,4470
26,ALLEGAN,C005,SHELBYVILLE,4522
19,POLK,C153,SHELDAHL,7740
19,BOONE,C015,SHELDAHL,7740
19,STORY,C169,SHELDAHL,7740
26,WAYNE,C163,SHELDON,4524
38,RANSOM,C073,SHELDON,2890
17,IROQUOIS,C075,SHELDON,7930
29,VERNON,C217,SHELDON,7280
55,RUSK,C107,SHELDON,4350
19,O BRIEN,C141,SHELDON,7750
50,FRANKLIN,C011,SHELDON,0612
45,BEAUFORT,C013,SHELDON,2367
02,WADE HAMPTON,C270,SHELDON POINT,2330
50,FRANKLIN,C011,SHELDON SPRINGS,0611
25,NORFOLK,C021,SHELDONVILLE,1151
56,BIG HORN,C003,SHELL,0747
22,ST BERNARD,C087,SHELL BEACH,2125
48,GREGG,C183,SHELL CAMP,6340
29,BARRY,C009,SHELL KNOB,7283
55,WASHBURN,C129,SHELL LAKE,4360
19,BUTLER,C023,SHELL ROCK,7760
16,BINGHAM,C011,SHELLEY,1650
13,RANDOLPH,C243,SHELLMAN,5020
19,BENTON,C011,SHELLSBURG,7770
27,NORMAN,C107,SHELLY,6520
37,PITT,C147,SHELMERDINE,4190
42,INDIANA,C063,SHELOCTA,7598
36,SUFFOLK,C103,SHELTER ISLAND,5644
36,SUFFOLK,C103,SHELTER ISLAND HGTS,5645
53,MASON,C045,SHELTON,2000
31,BUFFALO,C019,SHELTON,4390
09,FAIRFIELD,C001,SHELTON,0650
02,ALEUTIANS WEST,C016,SHEMYA STATION,2334
13,COWETA,C077,SHENANDOAH,5021
42,SCHUYLKILL,C107,SHENANDOAH,7600
48,MONTGOMERY,C339,SHENANDOAH,6341
19,PAGE,C145,SHENANDOAH,7780
48,HENDERSON,C213,SHENANDOAH,6341
51,PAGE,C139,SHENANDOAH,2240
42,SCHUYLKILL,C107,SHENANDOAH HTS,7610
54,JEFFERSON,C037,SHENANDOAH JUNCTION,2418
42,MERCER,C085,SHENANGO,7595
36,WESTCHESTER,C119,SHENOROCK,5648
18,VIGO,C167,SHEPARDSVILLE,4475
30,YELLOWSTONE,C111,SHEPHERD,1055
47,HAMILTON,C065,SHEPHERD,2207
26,ISABELLA,C073,SHEPHERD,4530
48,SAN JACINTO,C407,SHEPHERD,6344
54,JEFFERSON,C037,SHEPHERDSTOWN,2420
21,BULLITT,C029,SHEPHERDSVILLE,2990
48,WICHITA,C485,SHEPPARD AF BASE,6345
42,SCHUYLKILL,C107,SHEPPTON,7615
28,COAHOMA,C027,SHERARD,2325
25,MIDDLESEX,C017,SHERBORN,1153
27,MARTIN,C091,SHERBURN,6530
21,FLEMING,C069,SHERBURNE,3000
36,CHENANGO,C017,SHERBURNE,5650
36,CHAUTAUQUA,C013,SHERIDAN,5651
06,SONOMA,C097,SHERIDAN,3614
06,SONOMA,C097,SHERIDAN,3613
48,COLORADO,C089,SHERIDAN,6348
29,WORTH,C227,SHERIDAN,7290
56,SHERIDAN,C033,SHERIDAN,0750
23,AROOSTOOK,C003,SHERIDAN,7330
41,YAMHILL,C071,SHERIDAN,1890
39,LAWRENCE,C087,SHERIDAN,7505
17,LA SALLE,C099,SHERIDAN,7940
42,LEBANON,C075,SHERIDAN,7620
18,HAMILTON,C057,SHERIDAN,4480
26,MONTCALM,C117,SHERIDAN,4540
30,MADISON,C057,SHERIDAN,1060
08,ARAPAHOE,C005,SHERIDAN,2270
06,PLACER,C061,SHERIDAN,3613
05,GRANT,C053,SHERIDAN,3550
08,KIOWA,C061,SHERIDAN LAKE,2271
09,FAIRFIELD,C001,SHERMAN,0655
17,SANGAMON,C167,SHERMAN,7945
29,ST LOUIS,C510,SHERMAN,7292
28,UNION,C145,SHERMAN,2330
46,MINNEHAHA,C099,SHERMAN,2430
36,CHAUTAUQUA,C013,SHERMAN,5660
48,GRAYSON,C181,SHERMAN,6350
28,PONTOTOC,C115,SHERMAN,2330
54,JACKSON,C035,SHERMAN,2423
29,ST LOUIS,C189,SHERMAN,7292
23,AROOSTOOK,C003,SHERMAN MILLS,7335
23,PENOBSCOT,C019,SHERMAN STATION,7340
42,PERRY,C099,SHERMANS DALE,7625
17,MERCER,C131,SHERRARD,7950
54,MARSHALL,C051,SHERRARD,2425
19,DUBUQUE,C061,SHERRILL,7790
05,JEFFERSON,C069,SHERRILL,3560
36,ONEIDA,C065,SHERRILL,5670
37,CATAWBA,C035,SHERRILLS FORD,4194
39,CARROLL,C019,SHERRODSVILLE,7510
47,FRANKLIN,C051,SHERWOOD,2206
24,TALBOT,C041,SHERWOOD,1441
26,BRANCH,C023,SHERWOOD,4550
05,PULASKI,C119,SHERWOOD,3570
48,IRION,C235,SHERWOOD,6355
40,MCCURTAIN,C089,SHERWOOD,4309
55,CALUMET,C015,SHERWOOD,4365
39,DEFIANCE,C039,SHERWOOD,7520
41,WASHINGTON,C067,SHERWOOD,1900
38,RENVILLE,C075,SHERWOOD,2900
24,ANNE ARUNDEL,C003,SHERWOOD FOREST,1443
42,BRADFORD,C015,SHESHEQUIN,7628
27,CLEARWATER,C029,SHEVLIN,6540
38,EDDY,C027,SHEYENNE,2910
31,FILLMORE,C059,SHICKLEY,4400
42,LUZERNE,C079,SHICKSHINNY,7630
40,OSAGE,C113,SHIDLER,4310
20,LANE,C101,SHIELDS,5094
38,GRANT,C037,SHIELDS,2915
42,BERKS,C011,SHILLINGTON,7640
47,HARDIN,C071,SHILOH,2208
13,HARRIS,C145,SHILOH,5023
37,CAMDEN,C029,SHILOH,4196
34,CUMBERLAND,C011,SHILOH,3050
39,MONTGOMERY,C113,SHILOH,7530
51,KING GEORGE,C099,SHILOH,2242
17,ST CLAIR,C163,SHILOH,7960
42,LEHIGH,C077,SHIMERVILLE,7641
48,LAVACA,C285,SHINER,6360
06,EL DORADO,C017,SHINGLE SPRINGS,3618
42,POTTER,C105,SHINGLEHOUSE,7650
26,ALGER,C003,SHINGLETON,4553
06,SHASTA,C089,SHINGLETOWN,3619
36,DELAWARE,C025,SHINHOPPLE,5672
36,SUFFOLK,C103,SHINNECOCK HILLS,5673
54,HARRISON,C033,SHINNSTON,2430
39,ERIE,C043,SHINROCK,7532
55,OUTAGAMIE,C087,SHIOCTON,4370
34,OCEAN,C029,SHIP BOTTOM,3060
51,NELSON,C125,SHIPMAN,2245
17,MACOUPIN,C117,SHIPMAN,7970
42,FRANKLIN,C055,SHIPPENSBURG,7660
42,CUMBERLAND,C041,SHIPPENSBURG,7660
42,CLARION,C031,SHIPPENVILLE,7670
42,BEAVER,C007,SHIPPINGPORT,7671
35,SAN JUAN,C045,SHIPROCK,0745
18,LAGRANGE,C087,SHIPSHEWANA,4490
42,CUMBERLAND,C041,SHIREMANSTOWN,7680
18,VIGO,C167,SHIRKLEVILLE,4496
17,WINNEBAGO,C201,SHIRLAND,7975
36,SUFFOLK,C103,SHIRLEY,5675
05,VAN BUREN,C141,SHIRLEY,3590
18,HANCOCK,C059,SHIRLEY,4510
54,TYLER,C095,SHIRLEY,2431
18,HENRY,C065,SHIRLEY,4510
25,MIDDLESEX,C017,SHIRLEY,1158
17,MCLEAN,C113,SHIRLEY,7974
56,CARBON,C007,SHIRLEY BASIN,0755
25,MIDDLESEX,C017,SHIRLEY CENTER,1160
23,PISCATAQUIS,C021,SHIRLEY MILLS,7343
42,HUNTINGDON,C061,SHIRLEYSBURG,7685
48,GRIMES,C185,SHIRO,6362
02,NOME,C180,SHISHMAREF,2340
06,HUMBOLDT,C023,SHIVELY,3625
21,JEFFERSON,C111,SHIVELY,3010
28,SIMPSON,C127,SHIVERS,2335
21,LESLIE,C131,SHOAL,3011
02,KETCHIKAN GATEWAY,C130,SHOAL COVE,2345
29,NEWTON,C145,SHOAL CREEK DRIVE,7296
54,WAYNE,C099,SHOALS,2433
18,MARTIN,C101,SHOALS,4520
45,GREENWOOD,C047,SHOALS JUNCTION,2366
17,FAYETTE,C051,SHOBONIER,7976
54,GILMER,C021,SHOCK,2434
42,BERKS,C011,SHOEMAKERSVILLE,7690
05,JACKSON,C067,SHOFFNER,3595
42,PIKE,C103,SHOHOLA,7693
36,ULSTER,C111,SHOKAN,5676
31,WAYNE,C179,SHOLES,4410
22,WEBSTER,C119,SHONGALOO,2127
30,CHOUTEAU,C015,SHONKIN,1065
04,NAVAJO,C017,SHONTO,0432
29,WAYNE,C223,SHOOK,7298
18,MARION,C097,SHOOTERS HILL,4530
34,OCEAN,C029,SHORE ACRES,3063
25,PLYMOUTH,C023,SHORE ACRES,1170
06,CONTRA COSTA,C013,SHORE ACRES,3624
24,ANNE ARUNDEL,C003,SHORE ACRES,1446
48,HARRIS,C201,SHOREACRES,6370
36,SUFFOLK,C103,SHOREHAM,5680
26,BERRIEN,C021,SHOREHAM,4560
50,ADDISON,C001,SHOREHAM,0613
53,KING,C033,SHORELINE,2005
02,KETCHIKAN GATEWAY,C130,SHORELINE DRIVE,2342
18,MARION,C097,SHORES ACRES,4540
27,RAMSEY,C123,SHOREVIEW,6542
17,WILL,C197,SHOREWOOD,7977
27,HENNEPIN,C053,SHOREWOOD,6543
55,MILWAUKEE,C079,SHOREWOOD,4380
55,DANE,C025,SHOREWOOD HILLS,4390
09,NEW HAVEN,C009,SHORT BEACH,0657
54,BROOKE,C009,SHORT CREEK,2435
39,HARRISON,C067,SHORT CREEK,7535
34,ESSEX,C013,SHORT HILLS,3065
01,MACON,C087,SHORTER,2782
01,HENRY,C067,SHORTERVILLE,2785
36,ONTARIO,C069,SHORTSVILLE,5690
51,TAZEWELL,C185,SHORTT GAP,2250
51,BUCHANAN,C027,SHORTT GAP,2250
16,LINCOLN,C063,SHOSHONE,1660
06,INYO,C027,SHOSHONE,3621
56,FREMONT,C013,SHOSHONI,0760
53,SNOHOMISH,C061,SHOULTES,2010
47,HICKMAN,C081,SHOUNS,2209
16,LEMHI,C059,SHOUP,1661
04,NAVAJO,C017,SHOW LOW,0429
24,WORCESTER,C047,SHOWELL,1442
39,WAYNE,C169,SHREVE,7540
22,BOSSIER,C015,SHREVEPORT,2130
22,CADDO,C017,SHREVEPORT,2130
29,ST LOUIS,C189,SHREWSBURY,7300
50,RUTLAND,C021,SHREWSBURY,0616
25,WORCESTER,C027,SHREWSBURY,1172
34,MONMOUTH,C025,SHREWSBURY,3070
42,YORK,C133,SHREWSBURY,7700
29,ST LOUIS,C510,SHREWSBURY,7300
36,WESTCHESTER,C119,SHRUB OAK,5695
31,RICHARDSON,C147,SHUBERT,4420
28,CLARKE,C023,SHUBUTA,2340
19,JOHNSON,C103,SHUEYVILLE,7796
45,BERKELEY,C015,SHULERVILLE,2368
55,LAFAYETTE,C065,SHULLSBURG,4400
51,CAROLINE,C033,SHUMANSVILLE,2256
17,EFFINGHAM,C049,SHUMWAY,7979
02,NORTHWEST ARCTIC,C188,SHUNGNAK,2350
42,SULLIVAN,C113,SHUNK,7718
28,NOXUBEE,C103,SHUQUALAK,2350
36,WASHINGTON,C115,SHUSHAN,5697
25,FRANKLIN,C011,SHUTESBURY,1173
47,CARTER,C019,SIAM,2211
54,LINCOLN,C043,SIAS,2432
25,NANTUCKET,C019,SIASCONSET,1175
13,GILMER,C123,SIBERIA,4542
18,PERRY,C123,SIBERIA,4542
17,FORD,C053,SIBLEY,7980
29,JACKSON,C095,SIBLEY,7304
19,OSCEOLA,C143,SIBLEY,7800
28,ADAMS,C001,SIBLEY,2355
22,WEBSTER,C119,SIBLEY,2141
22,CATAHOULA,C025,SICILY ISLAND,2143
34,CAMDEN,C007,SICKLERVILLE,3074
27,ST LOUIS,C137,SIDE LAKE,6544
17,VERMILION,C183,SIDELL,7990
42,CAMBRIA,C021,SIDMAN,7705
26,HOUGHTON,C061,SIDNAW,4561
18,KOSCIUSKO,C085,SIDNEY,4550
23,KENNEBEC,C011,SIDNEY,7344
26,MONTCALM,C117,SIDNEY,4566
31,CHEYENNE,C033,SIDNEY,4430
48,COMANCHE,C093,SIDNEY,6374
17,CHAMPAIGN,C019,SIDNEY,8000
30,RICHLAND,C083,SIDNEY,1070
19,FREMONT,C071,SIDNEY,7810
21,PIKE,C195,SIDNEY,3014
05,SHARP,C135,SIDNEY,3600
39,SHELBY,C149,SIDNEY,7550
36,DELAWARE,C025,SIDNEY,5700
36,DELAWARE,C025,SIDNEY CENTER,5705
05,WHITE,C145,SIDON,3603
28,LEFLORE,C083,SIDON,2360
22,RAPIDES,C079,SIEPER,2145
48,HUDSPETH,C229,SIERRA BLANCA,6375
06,SIERRA,C091,SIERRA CITY,3622
06,LOS ANGELES,C037,SIERRA MADRE,3620
06,SIERRA,C091,SIERRA PINES,3617
04,COCHISE,C003,SIERRA VISTA,0431
06,SIERRA,C091,SIERRAVILLE,3623
42,JEFFERSON,C065,SIGEL,7704
17,SHELBY,C173,SIGEL,8005
06,LOS ANGELES,C037,SIGNAL HILL,3630
47,HAMILTON,C065,SIGNAL MOUNTAIN,2210
19,KEOKUK,C107,SIGOURNEY,7820
49,SEVIER,C041,SIGURD,1760
22,WINN,C127,SIKES,2150
29,NEW MADRID,C143,SIKESTON,7310
29,SCOTT,C201,SIKESTON,7310
01,CHOCTAW,C023,SILAS,2790
21,WHITLEY,C235,SILER,3013
37,CHATHAM,C037,SILER CITY,4200
47,CHESTER,C023,SILERTON,2220
47,HARDEMAN,C069,SILERTON,2220
24,PRINCE GEORGE'S,C033,SILESIA,1444
30,CARBON,C009,SILESIA,1075
41,LINCOLN,C041,SILETZ,1910
29,LINCOLN,C113,SILEX,7320
40,BRYAN,C013,SILO,4312
13,GREENE,C133,SILOAM,5030
37,SURRY,C171,SILOAM,4205
05,BENTON,C007,SILOAM SPRINGS,3610
48,HARDIN,C199,SILSBEE,6380
08,GARFIELD,C045,SILT,2280
01,SHELBY,C117,SILURIA,2795
29,WAYNE,C223,SILVA,7323
38,PIERCE,C069,SILVA,2916
53,SNOHOMISH,C061,SILVANA,2011
48,COKE,C081,SILVER,6389
27,LAKE,C075,SILVER BAY,6545
36,WARREN,C113,SILVER BAY,5708
04,PIMA,C019,SILVER BELL,0433
30,SILVER BOW,C093,SILVER BOW PARK,1080
46,PENNINGTON,C103,SILVER CITY,2432
28,HUMPHREYS,C053,SILVER CITY,2370
19,MILLS,C129,SILVER CITY,7830
35,GRANT,C017,SILVER CITY,0750
32,LYON,C019,SILVER CITY,0184
08,CUSTER,C027,SILVER CLIFF,2290
29,NEWTON,C145,SILVER CREEK,7326
36,CHAUTAUQUA,C013,SILVER CREEK,5710
13,FLOYD,C115,SILVER CREEK,5037
27,WRIGHT,C171,SILVER CREEK,6546
53,LEWIS,C041,SILVER CREEK,2013
31,MERRICK,C121,SILVER CREEK,4440
28,LAWRENCE,C077,SILVER CREEK,2380
30,PARK,C067,SILVER GATE,1082
21,CAMPBELL,C037,SILVER GROVE,3015
24,PRINCE GEORGE'S,C033,SILVER HILL,1445
55,KENOSHA,C059,SILVER LAKE,4410
41,LAKE,C037,SILVER LAKE,1915
36,WYOMING,C121,SILVER LAKE,5718
39,SUMMIT,C153,SILVER LAKE,7560
20,SHAWNEE,C177,SILVER LAKE,5100
18,KOSCIUSKO,C085,SILVER LAKE,4560
27,MCLEOD,C085,SILVER LAKE,6550
33,CARROLL,C003,SILVER LAKE,0469
25,MIDDLESEX,C017,"SILVER LAKE, TEWKSBURY",1180
25,MIDDLESEX,C017,"SILVER LAKE, WILMINGTN",1181
08,CLEAR CREEK,C019,SILVER PLUME,2300
47,PUTNAM,C141,SILVER POINT,2223
42,LANCASTER,C071,SILVER SPRING,7709
24,MONTGOMERY,C031,SILVER SPRING,1450
36,WYOMING,C121,SILVER SPRINGS,5720
32,LYON,C019,SILVER SPRINGS,0188
12,MARION,C083,SILVER SPRINGS,2825
30,MADISON,C057,SILVER STAR,1083
06,ORANGE,C059,SILVERADO,3633
30,SILVER BOW,C093,SILVERBOW,1079
10,NEW CASTLE,C003,SILVERBROOK,0435
53,KITSAP,C035,SILVERDALE,2012
42,BUCKS,C017,SILVERDALE,7706
01,BALDWIN,C003,SILVERHILL,2800
21,MORGAN,C175,SILVERHILL,3016
53,COWLITZ,C015,SILVERLAKE,2015
32,ESMERALDA,C009,SILVERPEAK,0186
45,NEWBERRY,C071,SILVERSTREET,2370
08,SUMMIT,C117,SILVERTHORNE,2305
16,SHOSHONE,C079,SILVERTON,1663
34,OCEAN,C029,SILVERTON,3072
08,SAN JUAN,C111,SILVERTON,2310
39,HAMILTON,C061,SILVERTON,7570
41,MARION,C047,SILVERTON,1920
48,BRISCOE,C045,SILVERTON,6390
26,LAPEER,C087,SILVERWOOD,4555
26,TUSCOLA,C157,SILVERWOOD,4555
17,ROCK ISLAND,C161,SILVIS,8010
06,VENTURA,C111,SIMI VALLEY,3641
08,ELBERT,C039,SIMLA,2320
22,AVOYELLES,C009,SIMMESPORT,2160
48,BOWIE,C037,SIMMS,6399
30,CASCADE,C013,SIMMS,1084
41,WASCO,C065,SIMNASHO,1925
54,WYOMING,C109,SIMON,2436
48,FORT BEND,C157,SIMONTON,6398
54,TAYLOR,C091,SIMPSON,2438
20,CLOUD,C029,SIMPSON,5110
20,MITCHELL,C123,SIMPSON,5110
17,JOHNSON,C087,SIMPSON,8017
30,HILL,C041,SIMPSON,1085
22,VERNON,C115,SIMPSON,2161
42,LACKAWANNA,C069,SIMPSON,7708
37,PITT,C147,SIMPSON,4210
21,SHELBY,C211,SIMPSONVILLE,3020
24,HOWARD,C027,SIMPSONVILLE,1452
45,GREENVILLE,C045,SIMPSONVILLE,2380
37,WILSON,C195,SIMS,4220
05,MONTGOMERY,C097,SIMS,3615
17,WAYNE,C191,SIMS,8020
18,GRANT,C053,SIMS,4562
22,LINCOLN,C061,SIMSBORO,2162
09,HARTFORD,C003,SIMSBURY,0660
46,BROOKINGS,C011,SINAI,2440
23,AROOSTOOK,C003,SINCLAIR,7345
56,CARBON,C007,SINCLAIR,0770
36,CHAUTAUQUA,C013,SINCLAIRVILLE,5730
22,BEAUREGARD,C011,SINGER,2164
51,ROCKINGHAM,C165,SINGERS GLEN,2260
47,BLOUNT,C009,SINGLETON,2225
48,GRIMES,C185,SINGLETON,6401
42,BERKS,C011,SINKING SPRING,7710
39,HIGHLAND,C071,SINKING SPRING,7580
54,MONROE,C063,SINKS GROVE,2437
42,CAMERON,C023,SINNAMAHONING,7712
55,GRANT,C043,SINSINAWA,4412
48,SAN PATRICIO,C409,SINTON,6400
02,NOME,C180,SINUK,2355
19,SIOUX,C167,SIOUX CENTER,7840
19,WOODBURY,C193,SIOUX CITY,7850
46,MINNEHAHA,C099,SIOUX FALLS,2450
19,BUENA VISTA,C021,SIOUX RAPIDS,7860
42,SOMERSET,C111,SIPESVILLE,7713
01,WALKER,C127,SIPSEY,2801
55,BURNETT,C013,SIREN,4430
06,SANTA BARBARA,C083,SISQUOC,3639
46,ROBERTS,C109,SISSETON,2460
54,KANAWHA,C039,SISSONVILLE,2439
55,DOOR,C029,SISTER BAY,4420
26,VAN BUREN,C159,SISTER LAKES,4556
41,DESCHUTES,C017,SISTERS,1930
54,TYLER,C095,SISTERSVILLE,2440
06,COLUSA,C011,SITES,3653
02,SITKA,C220,SITKA,2360
21,JOHNSON,C115,SITKA,3025
02,YAKUTAT,C282,SITUK,2365
26,MONTCALM,C117,SIX LAKES,4557
45,PICKENS,C077,SIX MILE,2390
42,BEDFORD,C009,SIX MILE RUN,7716
41,CURRY,C015,SIXES,1935
21,LESLIE,C131,SIZEROCK,3026
06,SONOMA,C097,SKAGGS ISLAND,3651
02,SKAGWAY-HOONAH-ANGOON,C232,SKAGWAY,2370
53,SKAMANIA,C059,SKAMANIA,2018
53,WAHKIAKUM,C069,SKAMOKAWA,2019
26,MARQUETTE,C103,SKANDIA,4562
36,ONONDAGA,C067,SKANEATELES,5740
36,ONONDAGA,C067,SKANEATELES FALLS,5741
